1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.693206799999999248e+02,7.996539300000000594e+01,1.110184699999999935e+02,9.414757500000000334e+01,9.751965500000000731e+00,1.000760700000000014e+01,1.642553699999999850e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.555043400000000275e+01,4.142346499999999878e+02,2.817139399999999938e+01,3.587667100000000175e+01,4.303439300000000145e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.635144000000000375e+01,8.843622600000000489e+01,2.717309300000000007e+02,1.788411299999999926e+02,3.042441599999999724e+01,0.000000000000000000e+00,2.357125499999999718e+01,0.000000000000000000e+00,2.466378800000000027e+01
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.016530799999999317e+02,8.759274299999999869e+01,1.110184699999999935e+02,1.200660799999999995e+02,0.000000000000000000e+00,1.265386100000000091e+01,1.136034900000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.555043400000000275e+01,4.251921099999999569e+02,1.841942999999999842e+01,5.381500600000000389e+01,4.373934899999999715e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.351143599999999623e+01,7.392248499999999467e+01,2.953727700000000027e+02,1.647838000000000136e+02,3.333456400000000031e+01,3.199710499999999791e-01,2.357125499999999718e+01,7.980170200000000769e+00,2.466378800000000027e+01
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.330244099999999889e+02,6.143969300000000544e+01,1.198286300000000040e+02,1.191280699999999939e+02,0.000000000000000000e+00,6.435173000000000343e+01,9.368726699999999852e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.606885100000000079e+02,1.841942999999999842e+01,2.471733700000000056e+01,6.779001700000001129e+00,8.723098000000000241e+01,0.000000000000000000e+00,7.894570199999999716e+01,5.649066499999999991e+01,1.967579800000000034e+02,1.895638299999999958e+02,3.392050199999999904e+01,0.000000000000000000e+00,1.587978999999999985e+01,0.000000000000000000e+00,2.610014299999999920e+01
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.441993400000000065e+02,8.663600200000000484e+01,1.284086300000000165e+02,1.550824399999999912e+02,0.000000000000000000e+00,4.126242600000000316e+00,1.405308999999999919e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.576738599999999906e+02,1.841942999999999842e+01,4.943467299999999653e+01,6.779001700000001129e+00,3.379542899999999861e+01,-8.775603199999999493e-01,9.229379300000000796e+01,7.537638900000000319e+01,2.915566999999999780e+02,1.816211999999999875e+02,4.850731300000000346e+01,5.501300099999999471e-01,1.587978999999999985e+01,7.980170200000000769e+00,2.466378800000000027e+01
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.850332599999999275e+02,7.742635300000000598e+01,7.342312599999999634e+01,7.982578999999999780e+01,9.751965500000000731e+00,6.199418299999999249e+01,1.542972600000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.777521700000000138e+01,3.511878399999999942e+02,3.817562900000000070e+01,1.285304499999999983e+01,3.467293200000000297e+01,5.405541600000000102e+01,0.000000000000000000e+00,5.665716600000000369e+01,3.537631199999999865e+01,1.922364499999999907e+02,1.937186700000000030e+02,3.351415300000000030e+01,9.809130400000000138e-01,8.188326800000000460e+00,0.000000000000000000e+00,2.638518099999999933e+01
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.764169299999999794e+02,9.280007899999999665e+01,1.024384699999999953e+02,9.414757500000000334e+01,9.751965500000000731e+00,1.265386100000000091e+01,1.642553699999999850e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.555043400000000275e+01,4.144299299999999562e+02,2.817139399999999938e+01,3.587667100000000175e+01,4.303439300000000145e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.777144200000000041e+01,8.843622600000000489e+01,2.613115799999999922e+02,2.003462800000000072e+02,3.501482800000000140e+01,0.000000000000000000e+00,2.357125499999999718e+01,0.000000000000000000e+00,2.466378800000000027e+01
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.956211499999999432e+02,8.651763199999999188e+01,1.110184699999999935e+02,1.041518099999999976e+02,0.000000000000000000e+00,1.265386100000000091e+01,1.136034900000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.555043400000000275e+01,4.361495400000000586e+02,2.842366400000000226e+01,3.587667100000000175e+01,4.303439300000000145e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.351143599999999623e+01,7.392248499999999467e+01,2.717309300000000007e+02,2.022430600000000140e+02,3.042441599999999724e+01,0.000000000000000000e+00,2.357125499999999718e+01,0.000000000000000000e+00,2.466378800000000027e+01
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.501080299999999852e+02,8.010643799999999715e+01,1.024384699999999953e+02,9.414757500000000334e+01,0.000000000000000000e+00,1.265386100000000091e+01,9.598062499999999275e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.555043400000000275e+01,4.173940999999999804e+02,1.841942999999999842e+01,3.587667100000000175e+01,4.303439300000000145e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.777144200000000041e+01,1.242727300000000099e+02,2.468556499999999971e+02,1.624087700000000041e+02,3.501482800000000140e+01,0.000000000000000000e+00,2.357125499999999718e+01,0.000000000000000000e+00,2.466378800000000027e+01
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.752888799999999492e+02,8.314337900000001014e+01,1.110184699999999935e+02,1.200660799999999995e+02,0.000000000000000000e+00,1.265386100000000091e+01,1.136034900000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.555043400000000275e+01,4.032772199999999998e+02,1.841942999999999842e+01,5.381500600000000389e+01,4.303439300000000145e+01,7.049579000000000262e-01,0.000000000000000000e+00,6.351143599999999623e+01,7.392248499999999467e+01,2.734578899999999635e+02,1.299461699999999951e+02,6.372282799999999980e+01,3.199710499999999791e-01,2.357125499999999718e+01,7.980170200000000769e+00,2.466378800000000027e+01
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.074760099999999738e+02,8.709569499999999209e+01,1.109451899999999966e+02,1.279430100000000152e+02,0.000000000000000000e+00,1.000760700000000014e+01,1.252292800000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.555043400000000275e+01,4.251921099999999569e+02,1.841942999999999842e+01,3.587667100000000175e+01,4.303439300000000145e+01,3.343326599999999615e+01,0.000000000000000000e+00,4.635144000000000375e+01,8.843622600000000489e+01,2.453666700000000276e+02,2.271949600000000089e+02,2.298213200000000001e+01,-7.327969400000000633e-02,2.357125499999999718e+01,0.000000000000000000e+00,2.466378800000000027e+01
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.496720000000000255e+02,8.399115000000000464e+01,4.739967299999999994e+01,8.901040600000000325e+01,2.067386099999999871e+01,7.938764999999999183e+00,5.680174400000000290e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.518230199999999996e+01,3.715765999999999849e+02,2.817139399999999938e+01,2.471733700000000056e+01,2.721698400000000362e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.807716800000000035e+01,4.544587299999999885e+01,2.999329799999999864e+02,9.521607199999999693e+01,3.443573400000000362e+01,1.538725699999999996e+01,8.188326800000000460e+00,0.000000000000000000e+00,2.466378800000000027e+01
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.848291000000000395e+02,1.006443599999999918e+02,1.312220800000000054e+02,1.306793499999999995e+02,9.751965500000000731e+00,7.938764999999999183e+00,5.065188400000000257e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.013083200000000375e+02,2.817139399999999938e+01,6.059400899999999979e+01,7.483959700000000659e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.280207800000000020e+02,3.827287700000000115e+01,2.844481200000000172e+02,2.546723299999999881e+02,2.815394999999999825e+01,7.980170200000000769e+00,2.414866800000000069e+01,0.000000000000000000e+00,2.466378800000000027e+01
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.639800999999999931e+02,9.766570300000000771e+01,4.739967299999999994e+01,1.330776400000000024e+02,3.897444199999999626e+01,9.895091999999999999e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.407085899999999334e+00,4.313414300000000026e+02,3.817562900000000070e+01,1.793833500000000214e+01,2.566253700000000038e+01,0.000000000000000000e+00,1.593505799999999795e+01,5.665716600000000369e+01,4.717159999999999798e+01,3.228628499999999804e+02,1.605701399999999808e+02,3.254834699999999970e+01,7.407085899999999334e+00,1.616849699999999856e+01,0.000000000000000000e+00,2.466378800000000027e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.048478000000000065e+03,1.120196499999999986e+02,1.541486199999999940e+02,1.952280599999999993e+02,0.000000000000000000e+00,1.265386100000000091e+01,1.604471200000000053e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.555043400000000275e+01,5.228326400000000831e+02,2.664273300000000333e+01,7.853234899999999641e+01,5.588744000000000511e+01,3.317556799999999839e+01,0.000000000000000000e+00,1.167171500000000037e+02,6.418683599999999956e+01,2.980800500000000284e+02,2.839902999999999906e+02,5.173395500000000169e+01,0.000000000000000000e+00,3.953159300000000087e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.660914900000000216e+02,1.015577499999999986e+02,6.811848399999999515e+01,1.041518099999999976e+02,0.000000000000000000e+00,1.000760700000000014e+01,1.136034900000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.555043400000000275e+01,4.371259799999999700e+02,2.842366400000000226e+01,3.587667100000000175e+01,4.303439300000000145e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.061144799999999933e+01,8.158195500000000777e+01,3.378047500000000127e+02,1.493223299999999938e+02,2.298213200000000001e+01,0.000000000000000000e+00,2.357125499999999718e+01,0.000000000000000000e+00,2.466378800000000027e+01
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.420602999999999838e+02,1.008045699999999982e+02,1.031901300000000106e+02,1.657449000000000012e+02,0.000000000000000000e+00,1.000760700000000014e+01,1.036453700000000033e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.777521700000000138e+01,4.359542500000000018e+02,1.780931499999999890e+00,6.059400899999999979e+01,3.133322000000000074e+01,3.317556799999999839e+01,0.000000000000000000e+00,8.067143199999999581e+01,7.156127200000000244e+01,2.805196799999999939e+02,1.888828699999999969e+02,4.697536099999999948e+01,3.199710499999999791e-01,1.538292699999999869e+01,7.980170200000000769e+00,2.466378800000000027e+01
3.038134399999999857e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.230446200000000090e+02,8.196059400000000039e+01,2.726764099999999758e+01,1.042511300000000034e+02,2.449863399999999913e+01,7.361350999999999090e+00,1.916969700000000110e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.061696200000000090e+02,4.307506599999999963e+01,7.861384900000000009e+00,1.202361600000000053e+01,1.153002400000000094e+01,1.706508099999999928e+01,4.166216299999999961e+01,3.824777600000000177e+01,2.634474799999999846e+02,8.430970000000000653e+01,1.003586199999999984e+01,4.784508699999999948e+00,0.000000000000000000e+00,7.051390200000000164e+00,1.233189400000000013e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.557149000000000001e+02,4.573204400000000192e+01,4.565855799999999931e+01,7.124173000000000400e+01,5.084741599999999551e+01,1.891198299999999932e+01,2.845935800000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.948638300000000072e+02,2.900362600000000057e+01,1.285304499999999983e+01,2.859035300000000390e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.919144400000000061e+01,4.344931400000000110e+01,1.057947199999999981e+02,1.587971300000000099e+02,3.827624500000000296e+01,0.000000000000000000e+00,9.759030300000000935e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.445841100000000097e+02,8.625869000000000142e+01,1.140620699999999914e+02,1.306793499999999995e+02,0.000000000000000000e+00,1.058502000000000010e+01,1.136034900000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.555043400000000275e+01,4.578691400000000158e+02,1.841942999999999842e+01,6.059400899999999979e+01,4.303439300000000145e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.783142899999999997e+01,4.536849199999999627e+01,3.058086900000000128e+02,1.848580600000000231e+02,3.365793599999999941e+01,7.980170200000000769e+00,2.414866800000000069e+01,0.000000000000000000e+00,2.466378800000000027e+01
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.328868400000000065e+02,9.125450899999999876e+01,5.597967099999999618e+01,6.880648000000000764e+01,9.751965500000000731e+00,5.292510000000000048e+00,0.000000000000000000e+00,1.444944100000000065e+00,0.000000000000000000e+00,3.863877299999999959e+00,3.982737999999999943e+02,2.817139399999999938e+01,2.471733700000000056e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.593505799999999795e+01,7.381716199999999617e+01,3.290298800000000057e+01,2.904560500000000047e+02,9.521607199999999693e+01,3.261943400000000537e+01,7.980170200000000769e+00,8.188326800000000460e+00,0.000000000000000000e+00,2.466378800000000027e+01
1.523232900000000001e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.016499500000000012e+03,1.548879399999999862e+02,2.258055900000000094e+01,2.205264299999999764e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.200278299999999945e+02,1.663849800000000201e+01,9.799391199999999458e+01,3.827534099999999739e+01,1.736851899999999915e+01,0.000000000000000000e+00,7.658943199999998797e+01,2.540177300000000216e+01,5.527699599999999691e+02,7.382687400000000366e+01,4.640548300000000381e+01,7.980170200000000769e+00,3.212883800000000178e+01,0.000000000000000000e+00,3.264395900000000239e+01
7.061410400000000642e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.437998000000000047e+02,8.180973099999999931e+01,2.597015199999999879e+01,1.542377199999999959e+02,1.475737300000000118e+01,5.003803299999999510e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.405252300000000076e+01,3.550299100000000294e+02,7.061410400000000642e+00,2.471733700000000056e+01,1.622077000000000169e+01,4.973048800000000114e+01,-6.198617800000000289e-01,2.506081000000000003e+01,5.339266999999999541e+01,3.104794899999999984e+02,8.517151599999999689e+01,3.495941499999999991e+01,0.000000000000000000e+00,7.691463499999999343e+00,0.000000000000000000e+00,3.699568200000000218e+01
1.780931499999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.917897900000000391e+02,9.563243900000000508e+01,1.024384699999999953e+02,1.398491099999999960e+02,9.751965500000000731e+00,1.236515399999999865e+01,1.642553699999999850e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.555043400000000275e+01,3.815576200000000426e+02,2.817139399999999938e+01,6.666805300000000045e+01,4.303439300000000145e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.777144200000000041e+01,7.576928700000000561e+01,2.307967999999999904e+02,2.003462800000000072e+02,5.508655200000000463e+01,0.000000000000000000e+00,3.126271799999999956e+01,0.000000000000000000e+00,2.466378800000000027e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.062152099999999564e+02,6.577760299999999916e+01,8.149302699999999788e+01,6.546785699999999508e+01,0.000000000000000000e+00,1.116149099999999983e+01,0.000000000000000000e+00,4.298224900000000126e+00,0.000000000000000000e+00,7.026261299999999821e+00,3.709907499999999914e+02,0.000000000000000000e+00,3.757038099999999758e+01,9.441767699999999763e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.100315899999999658e+01,6.107125100000000373e+01,2.916191400000000158e+02,9.039547699999999963e+01,3.713384600000000546e+01,0.000000000000000000e+00,7.980170200000000769e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.061410400000000642e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.343368500000000267e+02,5.947486899999999110e+01,9.765373999999999910e+01,1.442544699999999978e+02,8.761538500000000340e+00,9.606385200000000069e+00,1.036453700000000033e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.777521700000000138e+01,2.935075100000000248e+02,1.582294899999999949e+01,1.793833500000000214e+01,2.455421799999999877e+01,3.317556799999999839e+01,2.306004700000000085e+01,6.005998199999999798e+01,5.849822199999999839e+01,1.895101799999999912e+02,1.489441699999999855e+02,1.594619599999999870e+01,-5.536390799999999501e+00,1.471532600000000102e+01,7.713790400000000602e+00,3.699568200000000218e+01
5.244614599999999349e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.691090700000000311e+02,6.085335500000000764e+01,5.649326700000000301e+01,9.062501500000000476e+01,2.778633699999999962e+01,2.420449299999999937e+01,1.832898099999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.960622400000000027e+02,9.751965500000000731e+00,0.000000000000000000e+00,4.144339799999999485e+01,5.244614599999999349e+00,0.000000000000000000e+00,1.715999400000000108e+01,7.163088199999999972e+01,1.351107300000000180e+02,1.293272699999999986e+02,4.911095399999999955e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.051390200000000164e+00,8.522473300000001473e+00
