6.577907700000000659e+02,3.502000100000000504e+00,4.000000000000000000e+00,3.000000000000000000e+00,1.300000000000000000e+01,4.600000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.320099899999999877e+02,1.184189999999999969e+02,1.716935000000000002e+02,7.838800000000000523e+01
4.846260099999999511e+02,2.900799999999999823e+00,4.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,3.500000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,8.805999799999999311e+01,7.900099899999999309e+01,1.323701899999999796e+02,5.937400099999999981e+01
6.438353299999999990e+02,3.184799899999999795e+00,5.000000000000000000e+00,4.000000000000000000e+00,1.700000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,1.245799999999999983e+02,1.057510000000000048e+02,1.816313000000000102e+02,8.279499799999999254e+01
5.937998000000000047e+02,3.114300000000000068e+00,6.000000000000000000e+00,3.000000000000000000e+00,1.200000000000000000e+01,4.200000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,1.384199999999999875e+02,8.833400000000000318e+01,1.639319000000000131e+02,7.387699899999999786e+01
8.499821199999998953e+02,4.768000100000000074e+00,7.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+01,6.000000000000000000e+01,5.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,1.916200000000000045e+02,1.584190100000000143e+02,2.234536999999999978e+02,1.011989999999999981e+02
5.606956199999999626e+02,3.107800000000000118e+00,4.000000000000000000e+00,3.000000000000000000e+00,1.300000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,9.548000299999999640e+01,9.816799899999999468e+01,1.508456999999999937e+02,6.641700000000000159e+01
6.548150000000000546e+02,2.571000100000000010e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.500000000000000000e+01,4.600000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,1.496699999999999875e+02,1.162520000000000095e+02,1.753137100000000146e+02,8.005300099999999475e+01
4.730307000000000244e+02,1.633399999999999963e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,3.200000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.201099999999999994e+02,7.086199999999999477e+01,1.269552000000000049e+02,5.538899999999999579e+01
4.024458000000000197e+02,3.587400000000000144e+00,6.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,9.184999799999999937e+01,6.441899899999999946e+01,1.120818000000000012e+02,5.253300099999999873e+01
6.618010299999999688e+02,3.648099899999999618e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.300000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.153499999999999943e+02,1.169179999999999922e+02,1.786571000000000140e+02,8.120200300000000482e+01
4.596644900000000575e+02,2.930800000000000072e+00,3.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,3.200000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.034099999999999966e+02,6.766700000000000159e+01,1.285343900000000019e+02,5.809100000000000108e+01
6.849503799999999956e+02,7.317000000000000171e-01,8.000000000000000000e+00,6.000000000000000000e+00,2.100000000000000000e+01,4.700000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,2.126799900000000036e+02,1.166650000000000063e+02,1.822298000000000116e+02,7.368499799999999311e+01
5.087202099999999518e+02,2.179399999999999782e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.300000000000000000e+01,3.400000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,1.556599999999999966e+02,7.741700000000000159e+01,1.370377000000000010e+02,6.026900100000000293e+01
6.116992199999999684e+02,2.940799999999999859e+00,5.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000000e+01,4.400000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.385700099999999964e+02,1.145029999999999859e+02,1.626893000000000029e+02,7.421199799999999414e+01
4.436236000000000104e+02,7.078899900000001466e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,3.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,6.801000200000000007e+01,6.600199899999999786e+01,1.373194000000000017e+02,6.143100000000000449e+01
5.526402000000000498e+02,2.266900099999999973e+00,5.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,3.900000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.414199999999999875e+02,9.800299800000000516e+01,1.460762900000000002e+02,6.862500000000000000e+01
3.864696000000000140e+02,1.570799899999999916e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.900000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,8.736000099999999691e+01,5.875299799999999806e+01,1.124210999999999956e+02,5.341400099999999895e+01
5.116265000000000214e+02,2.864500000000000046e+00,3.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,3.700000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,9.462000299999999697e+01,8.900199899999999786e+01,1.398804000000000087e+02,6.368999900000000025e+01
4.213482999999999947e+02,2.952899899999999800e+00,5.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.133900000000000006e+02,9.450199899999999786e+01,9.666049999999999898e+01,4.328699900000000156e+01
5.647387099999999691e+02,1.974399999999999933e+00,4.000000000000000000e+00,5.000000000000000000e+00,1.300000000000000000e+01,4.100000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.273799999999999955e+02,9.200099899999999309e+01,1.596853899999999840e+02,6.981099700000000041e+01
4.393388099999999667e+02,3.319799899999999582e+00,5.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,3.100000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.133900000000000006e+02,1.023349999999999937e+02,9.606549800000000516e+01,4.319599900000000048e+01
5.967706900000000587e+02,5.478600000000000136e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.400000000000000000e+01,4.300000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,8.625000000000000000e+01,1.026679999999999922e+02,1.695501999999999896e+02,7.215399899999999889e+01
4.333987999999999943e+02,5.079899799999999743e+00,3.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,3.100000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.791999799999999254e+01,9.125199899999999786e+01,9.947000099999999634e+01,4.686700100000000191e+01
5.797302200000000312e+02,2.620699899999999971e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.300000000000000000e+01,4.100000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.408000000000000114e+02,9.741799899999999468e+01,1.543177900000000022e+02,7.306500200000000689e+01
6.077833299999999781e+02,3.566000000000000281e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.300000000000000000e+01,4.300000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.408000000000000114e+02,1.017510000000000048e+02,1.658942999999999870e+02,7.673500099999999691e+01
5.546975700000000415e+02,2.684099900000000094e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.100000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,1.157500000000000000e+02,8.600099899999999309e+01,1.488674000000000035e+02,6.610700200000000848e+01
5.727573899999999867e+02,5.970699800000000224e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,4.200000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,9.643000000000000682e+01,8.558499899999999627e+01,1.539189000000000078e+02,7.562999700000000303e+01
4.916846900000000460e+02,4.540000000000000036e+00,3.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,3.600000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,7.516999799999999254e+01,7.175099899999999309e+01,1.420414000000000101e+02,6.361399799999999516e+01
6.186934200000000601e+02,4.800900000000000389e+00,5.000000000000000000e+00,3.000000000000000000e+00,1.300000000000000000e+01,4.500000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.242000000000000028e+02,1.145029999999999859e+02,1.640807000000000073e+02,7.616599999999999682e+01
4.393388099999999667e+02,3.004699899999999868e+00,5.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,3.100000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.133900000000000006e+02,1.020020000000000095e+02,9.651270300000000191e+01,4.319599900000000048e+01
5.817459700000000566e+02,2.205400000000000027e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.200000000000000000e+01,4.100000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.329600100000000111e+02,9.491899899999999946e+01,1.614387100000000146e+02,7.361599699999999302e+01
4.453696900000000483e+02,4.430699800000000188e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,9.369999699999999621e+01,9.533599900000000105e+01,1.065581999999999994e+02,4.943600099999999742e+01
3.783746899999999869e+02,3.144399899999999803e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,7.158000200000000746e+01,7.358599900000000105e+01,1.003472000000000008e+02,4.839899799999999885e+01
5.577029999999999745e+02,2.580600000000000005e+00,4.000000000000000000e+00,3.000000000000000000e+00,1.200000000000000000e+01,4.100000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.004099999999999966e+02,8.916899899999999946e+01,1.591434899999999857e+02,7.006800099999999532e+01
3.893312999999999988e+02,2.346000000000000085e+00,5.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.133900000000000006e+02,8.516899899999999946e+01,9.134279599999999277e+01,4.154299900000000179e+01
3.698446999999999889e+02,3.411999899999999641e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,6.791999799999999254e+01,5.927999899999999656e+01,1.006788999999999987e+02,4.608299999999999841e+01
6.087714200000000346e+02,1.827399999999999913e+00,4.000000000000000000e+00,3.000000000000000000e+00,1.100000000000000000e+01,4.300000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,1.274099999999999966e+02,9.791899899999999946e+01,1.682539100000000190e+02,7.602800000000000580e+01
5.357637900000000855e+02,7.617400200000000510e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.100000000000000000e+01,3.900000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,8.852999900000000366e+01,7.858400000000000318e+01,1.561283999999999992e+02,6.482199900000000525e+01
5.306362299999999550e+02,4.738500099999999549e+00,4.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.068299999999999983e+02,9.075299800000000516e+01,1.539324000000000012e+02,7.396099900000000105e+01
5.426420900000000529e+02,2.481599999999999806e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.100000000000000000e+01,3.800000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.288000000000000114e+02,9.883599900000000105e+01,1.420639999999999930e+02,6.689199800000000096e+01
4.887255900000000111e+02,3.948299899999999418e+00,3.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,3.500000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.625000000000000000e+01,7.433299999999999841e+01,1.412681000000000040e+02,6.037799799999999806e+01
3.713407899999999700e+02,2.283700000000000063e+00,5.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.700000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.133900000000000006e+02,7.725199899999999786e+01,9.094519800000000487e+01,4.163399899999999576e+01
4.004762900000000059e+02,2.853699900000000067e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,9.736000099999999691e+01,6.658599900000000105e+01,1.154582999999999942e+02,5.341500100000000373e+01
5.377564700000000357e+02,3.647499999999999964e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.500000000000000000e+01,3.900000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,9.827999900000000366e+01,8.375099899999999309e+01,1.580547899999999970e+02,6.914800300000000277e+01
5.057112999999999943e+02,4.996200099999999367e+00,3.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,3.700000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,7.516999799999999254e+01,7.325099899999999309e+01,1.466424000000000092e+02,6.544899699999999143e+01
8.798789100000000190e+02,2.010200000000000209e+00,7.000000000000000000e+00,5.000000000000000000e+00,1.900000000000000000e+01,6.200000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,2.718799999999999955e+02,1.867540000000000191e+02,2.131468999999999880e+02,9.747499799999999937e+01
6.417335799999999608e+02,-3.599999899999999808e+00,6.000000000000000000e+00,7.000000000000000000e+00,1.900000000000000000e+01,4.500000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,2.876200000000000045e+02,1.354989899999999921e+02,1.519334000000000060e+02,6.272100100000000111e+01
5.696376999999999953e+02,3.097899899999999818e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.300000000000000000e+01,4.100000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,9.827999900000000366e+01,1.067520000000000095e+02,1.519615000000000009e+02,6.895400200000000268e+01
3.864464100000000144e+02,3.203200100000000106e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.900000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,8.080999799999999311e+01,6.508599900000000105e+01,1.114188000000000045e+02,5.288800000000000523e+01
4.393388099999999667e+02,3.319799899999999582e+00,5.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,3.100000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.133900000000000006e+02,1.023349999999999937e+02,9.606549800000000516e+01,4.319599900000000048e+01
4.524515999999999849e+02,1.810799999999999965e+00,3.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,3.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,7.770999899999999627e+01,8.233599900000000105e+01,1.143468000000000018e+02,5.497100100000000111e+01
4.416293000000000006e+02,1.877799999999999914e+00,3.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,3.200000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,8.376000200000000007e+01,6.716700000000000159e+01,1.281886000000000081e+02,5.645299899999999838e+01
4.573125900000000570e+02,2.907900099999999988e+00,4.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,3.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.227999999999999972e+02,8.089199800000000096e+01,1.160675999999999988e+02,5.379200000000000159e+01
4.736182900000000586e+02,4.277999900000000189e+00,2.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,3.400000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,6.594000200000000689e+01,8.116799899999999468e+01,1.300012100000000146e+02,5.883800099999999844e+01
3.354028900000000135e+02,1.966900000000000093e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,8.447000099999999634e+01,5.550199899999999786e+01,9.568990300000000104e+01,4.280499999999999972e+01
1.007222099999999955e+03,3.188400000000000123e+00,1.200000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,2.761799899999999752e+02,1.844170100000000048e+02,2.666299999999999955e+02,1.127409999999999997e+02
5.476256700000000137e+02,2.683199899999999971e+00,3.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,3.700000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,1.256099999999999994e+02,1.082510000000000048e+02,1.335870100000000207e+02,5.937500000000000000e+01
4.073216899999999896e+02,2.397800000000000153e+00,5.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.900000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.133900000000000006e+02,9.266899899999999946e+01,9.119499999999999318e+01,4.145199999999999818e+01
3.533503100000000359e+02,1.916800000000000059e+00,5.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.133900000000000006e+02,6.941899899999999946e+01,9.154019900000000121e+01,4.172499799999999937e+01
5.447905900000000656e+02,2.539799899999999777e+00,6.000000000000000000e+00,5.000000000000000000e+00,1.900000000000000000e+01,3.700000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.619299900000000036e+02,8.983200100000000532e+01,1.497250099999999975e+02,5.970399899999999604e+01
3.893312999999999988e+02,2.081100000000000172e+00,5.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.133900000000000006e+02,8.475199899999999786e+01,9.135259999999999536e+01,4.154299900000000179e+01
5.507750900000000911e+02,1.454399900000000079e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.300000000000000000e+01,4.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,9.069000200000000689e+01,8.408400000000000318e+01,1.571336100000000044e+02,7.059600100000000111e+01
5.056401999999999930e+02,2.759599899999999995e+00,2.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,3.500000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,9.515000200000000063e+01,8.750099899999999309e+01,1.323070999999999913e+02,6.094300100000000242e+01
1.024230999999999995e+03,4.189799800000000296e+00,1.000000000000000000e+01,5.000000000000000000e+00,2.400000000000000000e+01,7.300000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,2.493100000000000023e+02,1.842520000000000095e+02,2.746134900000000130e+02,1.219170000000000016e+02
4.835733000000000175e+02,2.633500100000000010e+00,3.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,3.500000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,8.376000200000000007e+01,8.491799899999999468e+01,1.301730000000000018e+02,6.002000000000000313e+01
3.433818999999999733e+02,1.582799999999999985e+00,4.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,8.447000099999999634e+01,5.925199899999999786e+01,9.775749999999999318e+01,4.732799899999999838e+01
3.484215100000000120e+02,2.030800099999999997e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,9.981999999999999318e+01,5.608499899999999627e+01,9.700170099999999707e+01,4.701499899999999599e+01
6.547719099999999344e+02,6.435999900000000107e-01,5.000000000000000000e+00,4.000000000000000000e+00,1.100000000000000000e+01,4.600000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,1.611100000000000136e+02,1.200020000000000095e+02,1.703855000000000075e+02,7.808100100000000054e+01
8.791145000000000209e+02,1.786299899999999941e+00,9.000000000000000000e+00,7.000000000000000000e+00,2.500000000000000000e+01,6.200000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,2.807000100000000202e+02,1.643319999999999936e+02,2.274763000000000090e+02,9.127200299999999800e+01
3.875172999999999774e+02,5.373499900000000551e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,2.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,6.801000200000000007e+01,5.966899899999999946e+01,1.188114999999999952e+02,5.409100000000000108e+01
