5,19,4,1,11,4,41,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,16,10,4,24,0,48,4,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,16,7,2,12,0,40,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,10,3,18,0,40,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,3,1,8,2,26,3,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
6,7,2,0,14,4,20,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,9,3,18,0,42,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15,4,1,9,0,35,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,28,10,6,0,0,55,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,7,1,7,2,33,5,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,12,8,3,18,0,35,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,3,1,15,2,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,5,1,18,2,27,4,1,0,2,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
2,7,3,0,14,4,21,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,4,1,14,2,32,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,7,4,1,10,2,12,3,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,17,11,3,12,0,40,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,4,1,10,2,11,3,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,19,7,2,12,0,44,3,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2,7,5,1,12,0,17,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,8,2,18,0,34,4,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,8,2,18,0,38,4,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,18,4,1,10,2,40,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16,6,1,18,0,41,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,20,4,1,12,0,39,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,8,2,20,2,34,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,7,4,1,10,2,11,3,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,10,8,1,18,0,36,4,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,5,1,14,4,13,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,5,1,16,2,14,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,8,2,14,2,37,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2,6,4,1,10,2,11,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,7,5,1,12,0,18,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,9,12,1,18,0,38,3,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,10,2,6,0,46,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,3,2,24,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,8,5,2,18,0,29,4,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,7,2,6,0,46,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,4,1,10,2,12,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,8,5,1,12,6,22,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,9,2,12,0,44,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,21,4,1,12,0,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,10,6,24,0,38,4,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25,10,7,0,0,39,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,9,2,18,0,31,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,5,1,16,2,20,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,4,1,10,2,11,3,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,6,6,0,16,2,18,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,5,1,8,2,37,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,7,2,14,2,14,4,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0
1,16,4,1,12,0,35,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,5,1,8,4,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,30,18,9,12,0,71,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14,3,0,12,0,29,4,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,4,1,10,2,10,3,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,6,4,1,10,2,13,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,21,8,4,0,0,47,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,4,1,10,2,11,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,18,10,2,12,0,45,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,2,0,14,2,31,3,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,23,16,7,24,0,64,4,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,5,1,14,2,29,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,4,5,1,14,4,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,5,1,13,2,14,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,11,11,3,18,0,36,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37,15,8,0,0,68,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,3,1,15,2,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,8,3,16,2,34,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,4,1,10,2,11,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,7,6,0,12,0,18,3,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14,6,1,18,0,38,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10,3,0,10,2,18,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,6,1,10,6,17,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,8,5,1,12,0,18,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,12,8,2,20,2,43,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,4,1,10,2,15,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,10,6,2,18,0,30,3,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,7,0,12,0,31,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2,0,21,8,18,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,14,6,2,18,0,45,4,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,10,2,18,0,41,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,47,15,7,0,0,85,5,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,4,0,12,0,36,3,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,5,1,18,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15,5,1,12,0,37,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,22,10,5,0,0,49,5,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,16,5,1,6,0,27,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,3,1,17,6,22,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,15,9,2,12,0,36,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,4,1,10,2,16,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,41,18,9,0,0,78,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,8,3,0,0,37,5,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,11,7,2,18,0,38,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,11,6,12,2,36,8,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,6,2,0,18,6,12,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,5,1,12,0,23,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,5,2,18,0,28,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,7,2,21,2,32,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,2,0,18,0,14,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,8,3,1,9,0,16,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0
0,5,7,2,10,2,15,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,5,5,1,12,0,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,8,2,18,0,40,4,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,6,2,0,19,4,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,6,4,1,10,2,12,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9,3,1,11,2,18,3,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0
0,9,3,1,14,4,20,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,14,4,1,9,0,29,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,20,6,3,0,0,45,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,3,1,15,0,18,5,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1,21,6,3,0,0,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,6,2,21,2,17,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,18,9,3,12,0,42,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,5,1,0,0,31,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,3,1,9,0,23,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2,6,2,0,15,6,17,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,5,4,2,21,2,19,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,8,3,1,12,3,19,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2,7,4,1,10,2,12,3,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,11,2,0,12,0,23,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3,7,2,14,2,15,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1,14,10,3,18,0,39,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,3,0,12,0,20,4,3,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,9,5,2,18,0,30,5,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,15,5,1,6,0,23,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,3,1,10,2,31,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,6,2,12,0,41,4,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,7,0,12,0,32,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,11,2,12,0,32,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,2,0,16,2,16,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,2,0,16,2,21,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,2,0,13,4,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,21,6,3,6,0,43,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,4,1,15,2,14,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,4,2,12,0,17,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,3,3,0,22,6,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12,7,2,18,0,38,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,2,1,14,4,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,4,2,12,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,5,2,0,12,0,15,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,9,9,2,12,0,24,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,11,4,1,6,4,24,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,6,2,0,14,4,18,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,4,1,6,4,26,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2,3,0,18,4,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,2,0,10,2,16,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,8,4,2,12,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7,2,1,14,4,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,5,1,6,0,17,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,4,2,12,0,17,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,3,0,14,4,16,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,1,0,16,2,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,4,2,6,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,9,5,1,6,4,23,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,8,3,1,12,0,20,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,5,1,6,0,14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5,6,0,12,0,16,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,0,14,4,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,2,0,6,0,14,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,5,1,6,0,17,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,9,2,6,0,29,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,4,2,12,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,0,12,4,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,2,0,8,4,14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,3,0,16,2,16,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,0,14,4,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,4,2,6,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,1,10,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,1,0,6,0,14,4,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5,4,0,13,2,21,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,1,3,0,10,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,5,1,6,0,18,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,6,2,0,6,0,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,1,8,4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,5,1,6,0,12,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,2,0,6,4,9,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3,4,0,7,4,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,0,10,2,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,9,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,9,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,3,0,6,0,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,1,2,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,37,20,13,22,4,69,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,20,9,4,2,2,49,4,0,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,32,13,10,6,0,56,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,7,2,18,0,36,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,9,2,18,0,39,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,10,4,24,0,46,4,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,29,14,10,6,0,50,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,8,1,13,2,20,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0
1,19,10,4,12,0,50,4,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,5,1,7,2,15,3,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
3,9,8,2,24,0,38,4,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,8,2,15,0,19,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0
2,7,8,1,13,2,20,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0
7,15,10,4,24,0,50,4,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,5,1,10,2,18,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,8,1,13,2,17,2,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0
0,11,8,2,12,0,28,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,7,1,14,2,34,3,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,6,2,14,1,20,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,13,10,3,18,0,42,5,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,26,12,6,6,0,55,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,8,3,18,0,37,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,2,0,18,6,14,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,5,1,14,1,14,5,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1
0,6,5,1,9,0,14,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0
0,7,5,1,10,2,15,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7,8,1,15,0,18,2,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0
2,4,5,1,18,0,19,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,5,1,12,0,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,12,2,18,0,35,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,5,1,16,2,16,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17,8,1,12,0,40,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5,1,12,0,13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,12,2,24,0,39,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,1,0,15,2,18,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,3,1,9,2,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,4,1,9,2,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,12,2,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
6,9,5,1,12,0,31,4,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,8,5,1,12,0,29,4,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,9,1,0,6,0,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1,0,6,0,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,0,6,0,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,6,0,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,3,1,15,2,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,19,9,3,12,0,39,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
